Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Subscription Status,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Payment Method,Frequency of Purchases,Frequency Score,Subscription Score,Previous Purchases_N,Frequency Score_N,Review Rating_N,Loyalty Score V1,Loyalty Band,Promo Dependency Score,Promo Dependency Level,Customer Value Score,Value Tier,Customer Segment
974,60,Male,Jacket,Outerwear,75,Colorado,M,Teal,Fall,3.5,Yes,2-Day Shipping,Yes,Yes,30,Bank Transfer,Quarterly,2.0,1,0.5918367346938774,0.25,0.40000000000000013,0.41673469387755097,Medium,1,High,2250,Platinum,VIP Loyalist
975,69,Male,Skirt,Clothing,90,North Carolina,M,Beige,Spring,3.6,Yes,2-Day Shipping,Yes,Yes,23,Bank Transfer,Monthly,3.0,1,0.44897959183673464,0.5,0.44000000000000017,0.4675918367346939,Medium,1,High,2070,Gold,Bargain Hunter
976,58,Male,Sweater,Clothing,40,Washington,M,Olive,Summer,3.8,Yes,2-Day Shipping,Yes,Yes,2,Bank Transfer,Weekly,5.0,1,0.02040816326530612,1.0,0.52,0.5121632653061224,High,1,High,80,Bronze,Bargain Hunter
977,34,Male,T-shirt,Clothing,90,Florida,M,Gray,Fall,3.6,Yes,Express,Yes,Yes,50,Credit Card,Every 3 Months,,1,1.0,,0.44000000000000017,,,1,High,4500,Platinum,VIP Loyalist
978,20,Male,Belt,Accessories,20,Washington,M,Black,Spring,4.6,Yes,Express,Yes,Yes,34,Cash,Bi-Weekly,,1,0.673469387755102,,0.8399999999999999,,,1,High,680,Silver,Bargain Hunter
979,56,Male,Gloves,Accessories,40,Colorado,M,Turquoise,Summer,2.5,Yes,Standard,Yes,Yes,33,Credit Card,Weekly,5.0,1,0.6530612244897959,1.0,0.0,0.6612244897959183,Very High,1,High,1320,Gold,Bargain Hunter
980,64,Male,Hat,Accessories,33,New Hampshire,S,Brown,Fall,3.5,Yes,Store Pickup,Yes,Yes,34,Debit Card,Monthly,3.0,1,0.673469387755102,0.5,0.40000000000000013,0.5493877551020409,High,1,High,1122,Silver,Bargain Hunter
981,56,Male,Boots,Footwear,98,Maryland,S,Magenta,Spring,4.0,Yes,Free Shipping,Yes,Yes,39,PayPal,Every 3 Months,,1,0.7755102040816325,,0.6000000000000001,,,1,High,3822,Platinum,VIP Loyalist
982,27,Male,Belt,Accessories,42,Maryland,M,Silver,Spring,3.5,Yes,Next Day Air,Yes,Yes,47,Credit Card,Quarterly,2.0,1,0.9387755102040816,0.25,0.40000000000000013,0.5555102040816328,High,1,High,1974,Gold,Bargain Hunter
983,35,Male,Coat,Outerwear,62,Texas,S,Red,Summer,3.2,Yes,Standard,Yes,Yes,37,PayPal,Monthly,3.0,1,0.7346938775510203,0.5,0.28000000000000025,0.5498775510204081,High,1,High,2294,Platinum,VIP Loyalist
984,24,Male,Hat,Accessories,45,New Mexico,L,Indigo,Winter,3.5,Yes,Free Shipping,Yes,Yes,40,Venmo,Bi-Weekly,,1,0.7959183673469387,,0.40000000000000013,,,1,High,1800,Gold,Bargain Hunter
985,26,Male,Shoes,Footwear,78,Utah,M,Green,Summer,3.4,Yes,Free Shipping,Yes,Yes,8,Credit Card,Bi-Weekly,,1,0.14285714285714285,,0.3600000000000001,,,1,High,624,Silver,Bargain Hunter
986,32,Male,Handbag,Accessories,80,West Virginia,M,Gray,Fall,5.0,Yes,Express,Yes,Yes,12,Bank Transfer,Annually,1.0,1,0.22448979591836735,0.0,1.0,0.28979591836734697,Low,1,High,960,Silver,Bargain Hunter
987,54,Male,Scarf,Accessories,96,Connecticut,S,Peach,Spring,4.5,Yes,Store Pickup,Yes,Yes,36,Bank Transfer,Monthly,3.0,1,0.7142857142857142,0.5,0.8,0.6457142857142857,Very High,1,High,3456,Platinum,VIP Loyalist
988,62,Male,Handbag,Accessories,47,West Virginia,M,Charcoal,Summer,2.8,Yes,Express,Yes,Yes,48,PayPal,Weekly,5.0,1,0.9591836734693877,1.0,0.11999999999999988,0.8076734693877552,Very High,1,High,2256,Platinum,VIP Loyalist
989,50,Male,Pants,Clothing,84,Ohio,M,Orange,Winter,4.9,Yes,2-Day Shipping,Yes,Yes,47,PayPal,Fortnightly,4.0,1,0.9387755102040816,0.75,0.9600000000000002,0.8675102040816328,Very High,1,High,3948,Platinum,VIP Loyalist
990,70,Male,Shoes,Footwear,31,Texas,M,Beige,Spring,3.1,Yes,Store Pickup,Yes,Yes,2,Bank Transfer,Monthly,3.0,1,0.02040816326530612,0.5,0.2400000000000002,0.2561632653061225,Low,1,High,62,Bronze,Bargain Hunter
991,48,Male,Sunglasses,Accessories,63,Washington,S,Yellow,Spring,4.8,Yes,Store Pickup,Yes,Yes,24,Cash,Weekly,5.0,1,0.4693877551020408,1.0,0.9199999999999999,0.7717551020408164,Very High,1,High,1512,Gold,Bargain Hunter
992,20,Male,Shorts,Clothing,97,Wisconsin,XL,White,Spring,2.7,Yes,Standard,Yes,Yes,40,Bank Transfer,Bi-Weekly,,1,0.7959183673469387,,0.08000000000000007,,,1,High,3880,Platinum,VIP Loyalist
993,46,Male,Jacket,Outerwear,99,Louisiana,M,Gray,Winter,4.6,Yes,Express,Yes,Yes,50,Debit Card,Weekly,5.0,1,1.0,1.0,0.8399999999999999,0.968,Very High,1,High,4950,Platinum,VIP Loyalist
994,51,Male,Sandals,Footwear,90,Iowa,M,Peach,Winter,4.4,Yes,Store Pickup,Yes,Yes,25,Cash,Weekly,5.0,1,0.4897959183673469,1.0,0.7600000000000002,0.7479183673469388,Very High,1,High,2250,Platinum,VIP Loyalist
995,53,Male,Shoes,Footwear,68,New York,L,Violet,Fall,3.2,Yes,Express,Yes,Yes,20,Debit Card,Monthly,3.0,1,0.38775510204081626,0.5,0.28000000000000025,0.41110204081632656,Medium,1,High,1360,Gold,Bargain Hunter
996,44,Male,Jewelry,Accessories,80,Idaho,M,Magenta,Spring,3.0,Yes,2-Day Shipping,Yes,Yes,10,Venmo,Weekly,5.0,1,0.18367346938775508,1.0,0.20000000000000018,0.5134693877551021,High,1,High,800,Silver,Bargain Hunter
997,29,Male,Sandals,Footwear,91,Delaware,L,Maroon,Summer,4.9,Yes,Standard,Yes,Yes,32,Bank Transfer,Quarterly,2.0,1,0.6326530612244897,0.25,0.9600000000000002,0.545061224489796,High,1,High,2912,Platinum,VIP Loyalist
998,64,Male,Pants,Clothing,30,Kentucky,M,Cyan,Spring,3.6,Yes,Express,Yes,Yes,31,Cash,Fortnightly,4.0,1,0.6122448979591836,0.75,0.44000000000000017,0.6328979591836735,High,1,High,930,Silver,Bargain Hunter
999,51,Male,Shoes,Footwear,90,Connecticut,M,White,Spring,3.8,Yes,Next Day Air,Yes,Yes,48,Bank Transfer,Bi-Weekly,,1,0.9591836734693877,,0.52,,,1,High,4320,Platinum,VIP Loyalist
1000,50,Male,Socks,Clothing,28,New Mexico,L,Brown,Spring,2.9,Yes,Standard,Yes,Yes,23,Debit Card,Monthly,3.0,1,0.44897959183673464,0.5,0.15999999999999992,0.41159183673469385,Medium,1,High,644,Silver,Bargain Hunter
1001,43,Male,Socks,Clothing,46,Georgia,M,Red,Winter,3.9,Yes,Express,Yes,Yes,1,Bank Transfer,Bi-Weekly,,1,0.0,,0.56,,,1,High,46,Bronze,Bargain Hunter
1002,61,Male,Dress,Clothing,60,Washington,M,Orange,Fall,3.6,Yes,Standard,Yes,Yes,4,Debit Card,Fortnightly,4.0,1,0.061224489795918366,0.75,0.44000000000000017,0.41248979591836743,Medium,1,High,240,Bronze,Bargain Hunter
1003,55,Male,Shoes,Footwear,59,North Dakota,M,White,Spring,3.5,Yes,Store Pickup,Yes,Yes,3,Bank Transfer,Bi-Weekly,,1,0.04081632653061225,,0.40000000000000013,,,1,High,177,Bronze,Bargain Hunter
1004,56,Male,Hat,Accessories,68,Ohio,M,Green,Fall,4.0,Yes,Store Pickup,Yes,Yes,3,Cash,Bi-Weekly,,1,0.04081632653061225,,0.6000000000000001,,,1,High,204,Bronze,Bargain Hunter
1005,33,Male,Backpack,Accessories,79,Tennessee,M,Black,Summer,4.8,Yes,2-Day Shipping,Yes,Yes,44,Cash,Annually,1.0,1,0.8775510204081631,0.0,0.9199999999999999,0.5350204081632652,High,1,High,3476,Platinum,VIP Loyalist
1006,43,Male,Backpack,Accessories,94,New York,M,Gold,Winter,3.9,Yes,Store Pickup,Yes,Yes,5,Debit Card,Bi-Weekly,,1,0.08163265306122448,,0.56,,,1,High,470,Bronze,Bargain Hunter
1007,21,Male,Pants,Clothing,83,Michigan,S,Lavender,Summer,4.5,Yes,Next Day Air,Yes,Yes,50,Venmo,Quarterly,2.0,1,1.0,0.25,0.8,0.66,Very High,1,High,4150,Platinum,VIP Loyalist
1008,58,Male,Gloves,Accessories,62,Georgia,XL,Turquoise,Spring,4.8,Yes,Standard,Yes,Yes,2,Credit Card,Annually,1.0,1,0.02040816326530612,0.0,0.9199999999999999,0.19216326530612243,Low,1,High,124,Bronze,Bargain Hunter
1009,41,Male,Scarf,Accessories,85,New Mexico,M,Pink,Spring,2.6,Yes,Store Pickup,Yes,Yes,29,PayPal,Annually,1.0,1,0.5714285714285714,0.0,0.040000000000000036,0.23657142857142857,Low,1,High,2465,Platinum,VIP Loyalist
1010,39,Male,Hoodie,Clothing,30,Louisiana,M,Silver,Summer,3.1,Yes,Express,Yes,Yes,11,Venmo,Annually,1.0,1,0.2040816326530612,0.0,0.2400000000000002,0.1296326530612245,Low,1,High,330,Bronze,Bargain Hunter
1011,54,Male,Jeans,Clothing,24,South Dakota,XL,Gray,Spring,4.7,Yes,2-Day Shipping,Yes,Yes,37,Credit Card,Fortnightly,4.0,1,0.7346938775510203,0.75,0.8800000000000001,0.7698775510204082,Very High,1,High,888,Silver,Bargain Hunter
1012,43,Male,Backpack,Accessories,25,Montana,L,Indigo,Spring,2.9,Yes,Next Day Air,Yes,Yes,32,Debit Card,Fortnightly,4.0,1,0.6326530612244897,0.75,0.15999999999999992,0.5850612244897959,High,1,High,800,Silver,Bargain Hunter
1013,28,Male,Sandals,Footwear,37,New Mexico,L,Teal,Summer,3.8,Yes,Express,Yes,Yes,27,Credit Card,Annually,1.0,1,0.5306122448979591,0.0,0.52,0.31624489795918365,Low,1,High,999,Silver,Bargain Hunter
1014,59,Male,Belt,Accessories,69,South Carolina,XL,Green,Summer,3.8,Yes,2-Day Shipping,Yes,Yes,31,Venmo,Bi-Weekly,,1,0.6122448979591836,,0.52,,,1,High,2139,Gold,Bargain Hunter
1015,28,Male,Shoes,Footwear,97,Ohio,M,Violet,Summer,3.0,Yes,Standard,Yes,Yes,36,Debit Card,Fortnightly,4.0,1,0.7142857142857142,0.75,0.20000000000000018,0.6257142857142858,High,1,High,3492,Platinum,VIP Loyalist
1016,68,Male,Gloves,Accessories,24,North Carolina,M,Cyan,Summer,4.1,Yes,Standard,Yes,Yes,34,Cash,Weekly,5.0,1,0.673469387755102,1.0,0.6399999999999999,0.7973877551020409,Very High,1,High,816,Silver,Bargain Hunter
1017,20,Male,Belt,Accessories,30,Idaho,XL,Blue,Summer,3.4,Yes,Express,Yes,Yes,15,Bank Transfer,Every 3 Months,,1,0.28571428571428564,,0.3600000000000001,,,1,High,450,Bronze,Bargain Hunter
1018,21,Male,Jacket,Outerwear,53,Oklahoma,L,Orange,Fall,2.5,Yes,Express,Yes,Yes,14,Credit Card,Annually,1.0,1,0.26530612244897955,0.0,0.0,0.10612244897959183,Low,1,High,742,Silver,Bargain Hunter
1019,50,Male,Dress,Clothing,70,Georgia,XL,Charcoal,Spring,4.9,Yes,Next Day Air,Yes,Yes,46,Cash,Weekly,5.0,1,0.9183673469387754,1.0,0.9600000000000002,0.9593469387755102,Very High,1,High,3220,Platinum,VIP Loyalist
1020,32,Male,Shirt,Clothing,76,Kentucky,S,Beige,Winter,2.8,Yes,Standard,Yes,Yes,33,Venmo,Bi-Weekly,,1,0.6530612244897959,,0.11999999999999988,,,1,High,2508,Platinum,VIP Loyalist
1021,24,Male,Scarf,Accessories,95,Delaware,M,Black,Fall,4.5,Yes,Express,Yes,Yes,41,Debit Card,Annually,1.0,1,0.8163265306122448,0.0,0.8,0.48653061224489796,Medium,1,High,3895,Platinum,VIP Loyalist
1022,55,Male,Coat,Outerwear,51,Massachusetts,S,Lavender,Winter,4.9,Yes,2-Day Shipping,Yes,Yes,39,PayPal,Weekly,5.0,1,0.7755102040816325,1.0,0.9600000000000002,0.9022040816326531,Very High,1,High,1989,Gold,Bargain Hunter
1023,61,Male,Handbag,Accessories,41,Nebraska,M,Lavender,Winter,4.9,Yes,Store Pickup,Yes,Yes,7,Cash,Annually,1.0,1,0.12244897959183673,0.0,0.9600000000000002,0.24097959183673476,Low,1,High,287,Bronze,Bargain Hunter
1024,61,Male,Sunglasses,Accessories,71,Maine,S,Turquoise,Winter,3.5,Yes,Free Shipping,Yes,Yes,29,Bank Transfer,Every 3 Months,,1,0.5714285714285714,,0.40000000000000013,,,1,High,2059,Gold,Bargain Hunter
1025,28,Male,T-shirt,Clothing,66,Pennsylvania,M,Purple,Summer,3.5,Yes,Free Shipping,Yes,Yes,18,Venmo,Quarterly,2.0,1,0.346938775510204,0.25,0.40000000000000013,0.3187755102040816,Low,1,High,1188,Silver,Bargain Hunter
1026,60,Male,Shirt,Clothing,84,Nebraska,M,Olive,Winter,4.9,Yes,Free Shipping,Yes,Yes,15,Credit Card,Annually,1.0,1,0.28571428571428564,0.0,0.9600000000000002,0.30628571428571433,Low,1,High,1260,Silver,Bargain Hunter
1027,49,Male,Handbag,Accessories,95,Virginia,L,Turquoise,Winter,3.0,Yes,Express,Yes,Yes,39,PayPal,Bi-Weekly,,1,0.7755102040816325,,0.20000000000000018,,,1,High,3705,Platinum,VIP Loyalist
1028,33,Male,Jewelry,Accessories,90,Ohio,L,Teal,Summer,2.8,Yes,Next Day Air,Yes,Yes,11,Cash,Monthly,3.0,1,0.2040816326530612,0.5,0.11999999999999988,0.30563265306122445,Low,1,High,990,Silver,Bargain Hunter
1029,45,Male,Hoodie,Clothing,36,Nebraska,S,Lavender,Summer,3.7,Yes,Standard,Yes,Yes,4,Cash,Fortnightly,4.0,1,0.061224489795918366,0.75,0.4800000000000002,0.42048979591836744,Medium,1,High,144,Bronze,Bargain Hunter
1030,29,Male,Gloves,Accessories,22,Ohio,M,Purple,Spring,3.6,Yes,2-Day Shipping,Yes,Yes,33,Venmo,Bi-Weekly,,1,0.6530612244897959,,0.44000000000000017,,,1,High,726,Silver,Bargain Hunter
1031,58,Male,Coat,Outerwear,89,Kentucky,L,Blue,Winter,3.3,Yes,Next Day Air,Yes,Yes,37,Debit Card,Quarterly,2.0,1,0.7346938775510203,0.25,0.32000000000000006,0.4578775510204081,Medium,1,High,3293,Platinum,VIP Loyalist
1032,22,Male,Sandals,Footwear,50,Tennessee,M,Teal,Spring,3.4,Yes,Free Shipping,Yes,Yes,32,Cash,Quarterly,2.0,1,0.6326530612244897,0.25,0.3600000000000001,0.42506122448979594,Medium,1,High,1600,Gold,Bargain Hunter
1033,55,Male,Boots,Footwear,36,Maine,M,Lavender,Fall,4.0,Yes,Free Shipping,Yes,Yes,44,Credit Card,Quarterly,2.0,1,0.8775510204081631,0.25,0.6000000000000001,0.5710204081632653,High,1,High,1584,Gold,Bargain Hunter
1034,19,Male,Pants,Clothing,52,Montana,S,Silver,Spring,4.6,Yes,Free Shipping,Yes,Yes,41,Bank Transfer,Quarterly,2.0,1,0.8163265306122448,0.25,0.8399999999999999,0.5945306122448979,High,1,High,2132,Gold,Bargain Hunter
1035,68,Male,Socks,Clothing,29,Maryland,M,Olive,Fall,4.2,Yes,Next Day Air,Yes,Yes,44,Bank Transfer,Weekly,5.0,1,0.8775510204081631,1.0,0.6800000000000002,0.8870204081632653,Very High,1,High,1276,Silver,Bargain Hunter
1036,61,Male,Blouse,Clothing,89,Georgia,M,Brown,Fall,2.8,Yes,Express,Yes,Yes,32,Venmo,Annually,1.0,1,0.6326530612244897,0.0,0.11999999999999988,0.27706122448979587,Low,1,High,2848,Platinum,VIP Loyalist
1037,68,Male,Handbag,Accessories,47,Hawaii,M,Yellow,Fall,3.7,Yes,2-Day Shipping,Yes,Yes,13,Bank Transfer,Monthly,3.0,1,0.24489795918367344,0.5,0.4800000000000002,0.39395918367346944,Medium,1,High,611,Bronze,Bargain Hunter
1038,52,Male,Jewelry,Accessories,25,Rhode Island,XL,Brown,Spring,3.4,Yes,Standard,Yes,Yes,48,Debit Card,Quarterly,2.0,1,0.9591836734693877,0.25,0.3600000000000001,0.5556734693877552,High,1,High,1200,Silver,Bargain Hunter
1039,41,Male,Pants,Clothing,74,Nebraska,XL,Cyan,Fall,3.0,Yes,Express,Yes,Yes,3,Bank Transfer,Weekly,5.0,1,0.04081632653061225,1.0,0.20000000000000018,0.45632653061224493,Medium,1,High,222,Bronze,Bargain Hunter
1040,29,Male,Belt,Accessories,46,Michigan,M,Magenta,Fall,4.8,Yes,Standard,Yes,Yes,39,Venmo,Monthly,3.0,1,0.7755102040816325,0.5,0.9199999999999999,0.6942040816326529,Very High,1,High,1794,Gold,Bargain Hunter
1041,68,Male,Jeans,Clothing,22,North Carolina,S,Magenta,Fall,4.0,Yes,Next Day Air,Yes,Yes,7,Cash,Fortnightly,4.0,1,0.12244897959183673,0.75,0.6000000000000001,0.46897959183673477,Medium,1,High,154,Bronze,Bargain Hunter
1042,36,Male,Shirt,Clothing,25,Minnesota,M,Orange,Summer,4.9,Yes,Next Day Air,Yes,Yes,11,Cash,Fortnightly,4.0,1,0.2040816326530612,0.75,0.9600000000000002,0.5736326530612246,High,1,High,275,Bronze,Bargain Hunter
1043,55,Male,Belt,Accessories,80,Maryland,M,Maroon,Spring,4.9,Yes,Next Day Air,Yes,Yes,47,Credit Card,Weekly,5.0,1,0.9387755102040816,1.0,0.9600000000000002,0.9675102040816327,Very High,1,High,3760,Platinum,VIP Loyalist
1044,28,Male,Jeans,Clothing,76,Hawaii,M,Green,Spring,3.3,Yes,2-Day Shipping,Yes,Yes,28,Debit Card,Fortnightly,4.0,1,0.5510204081632653,0.75,0.32000000000000006,0.5844081632653062,High,1,High,2128,Gold,Bargain Hunter
1045,39,Male,Jeans,Clothing,30,Oregon,L,Teal,Summer,4.4,Yes,Next Day Air,Yes,Yes,17,Bank Transfer,Every 3 Months,,1,0.32653061224489793,,0.7600000000000002,,,1,High,510,Bronze,Bargain Hunter
1046,54,Male,Sweater,Clothing,79,New Mexico,L,Black,Fall,3.5,Yes,2-Day Shipping,Yes,Yes,11,PayPal,Bi-Weekly,,1,0.2040816326530612,,0.40000000000000013,,,1,High,869,Silver,Bargain Hunter
1047,40,Male,Sneakers,Footwear,22,Illinois,M,Magenta,Winter,4.2,Yes,Standard,Yes,Yes,12,Venmo,Annually,1.0,1,0.22448979591836735,0.0,0.6800000000000002,0.22579591836734697,Low,1,High,264,Bronze,Bargain Hunter
1048,31,Male,Socks,Clothing,36,Utah,S,Olive,Fall,4.2,Yes,Standard,Yes,Yes,7,Credit Card,Fortnightly,4.0,1,0.12244897959183673,0.75,0.6800000000000002,0.4849795918367348,Medium,1,High,252,Bronze,Bargain Hunter
1049,30,Male,Socks,Clothing,77,Maine,L,Yellow,Fall,2.7,Yes,Standard,Yes,Yes,19,Venmo,Fortnightly,4.0,1,0.36734693877551017,0.75,0.08000000000000007,0.4629387755102041,Medium,1,High,1463,Gold,Bargain Hunter
1050,45,Male,Sunglasses,Accessories,33,Virginia,S,Purple,Fall,2.8,Yes,Store Pickup,Yes,Yes,24,Cash,Quarterly,2.0,1,0.4693877551020408,0.25,0.11999999999999988,0.3117551020408163,Low,1,High,792,Silver,Bargain Hunter
1051,48,Male,Sneakers,Footwear,64,Florida,M,Beige,Winter,3.8,Yes,Next Day Air,Yes,Yes,19,Venmo,Monthly,3.0,1,0.36734693877551017,0.5,0.52,0.4509387755102041,Medium,1,High,1216,Silver,Bargain Hunter
1052,45,Male,Socks,Clothing,53,Ohio,M,Indigo,Fall,2.6,Yes,Free Shipping,Yes,Yes,39,PayPal,Annually,1.0,1,0.7755102040816325,0.0,0.040000000000000036,0.318204081632653,Low,1,High,2067,Gold,Bargain Hunter
1053,60,Male,Shoes,Footwear,36,Virginia,XL,Pink,Fall,3.0,Yes,2-Day Shipping,Yes,Yes,1,Credit Card,Fortnightly,4.0,1,0.0,0.75,0.20000000000000018,0.3400000000000001,Low,1,High,36,Bronze,Bargain Hunter
1054,59,Male,Blouse,Clothing,70,Kansas,M,Blue,Spring,3.3,No,2-Day Shipping,Yes,Yes,10,Debit Card,Bi-Weekly,,0,0.18367346938775508,,0.32000000000000006,,,1,High,700,Silver,Bargain Hunter
1055,18,Male,Shorts,Clothing,96,Arkansas,L,Cyan,Winter,4.9,No,Express,Yes,Yes,48,PayPal,Quarterly,2.0,0,0.9591836734693877,0.25,0.9600000000000002,0.6756734693877552,Very High,1,High,4608,Platinum,VIP Loyalist
1056,70,Male,Jacket,Outerwear,27,Massachusetts,M,Orange,Spring,3.3,No,Next Day Air,Yes,Yes,24,Debit Card,Annually,1.0,0,0.4693877551020408,0.0,0.32000000000000006,0.25175510204081636,Low,1,High,648,Silver,Bargain Hunter
1057,20,Male,Sweater,Clothing,64,Idaho,L,Black,Winter,2.9,No,2-Day Shipping,Yes,Yes,42,Venmo,Fortnightly,4.0,0,0.836734693877551,0.75,0.15999999999999992,0.6666938775510205,Very High,1,High,2688,Platinum,VIP Loyalist
1058,65,Male,Jacket,Outerwear,23,Wisconsin,S,Maroon,Spring,4.4,No,2-Day Shipping,Yes,Yes,20,Credit Card,Weekly,5.0,0,0.38775510204081626,1.0,0.7600000000000002,0.7071020408163265,Very High,1,High,460,Bronze,Bargain Hunter
1059,29,Male,Scarf,Accessories,33,New Mexico,L,Violet,Summer,3.1,No,Next Day Air,Yes,Yes,49,Bank Transfer,Every 3 Months,,0,0.9795918367346937,,0.2400000000000002,,,1,High,1617,Gold,Bargain Hunter
1060,22,Male,Jacket,Outerwear,34,North Carolina,M,Beige,Winter,2.5,No,Standard,Yes,Yes,25,Debit Card,Monthly,3.0,0,0.4897959183673469,0.5,0.0,0.3959183673469388,Medium,1,High,850,Silver,Bargain Hunter
1061,27,Male,Sweater,Clothing,35,Iowa,S,Gray,Summer,2.6,No,Next Day Air,Yes,Yes,21,Debit Card,Every 3 Months,,0,0.4081632653061224,,0.040000000000000036,,,1,High,735,Silver,Bargain Hunter
1062,36,Male,Coat,Outerwear,62,Idaho,M,Gray,Summer,4.4,No,Free Shipping,Yes,Yes,12,Venmo,Every 3 Months,,0,0.22448979591836735,,0.7600000000000002,,,1,High,744,Silver,Bargain Hunter
1063,59,Male,Boots,Footwear,75,Ohio,M,Brown,Fall,2.6,No,Next Day Air,Yes,Yes,21,Debit Card,Every 3 Months,,0,0.4081632653061224,,0.040000000000000036,,,1,High,1575,Gold,Bargain Hunter
1064,62,Male,Hoodie,Clothing,29,Alabama,S,Indigo,Summer,3.3,No,Free Shipping,Yes,Yes,35,Cash,Monthly,3.0,0,0.693877551020408,0.5,0.32000000000000006,0.5415510204081633,High,1,High,1015,Silver,Bargain Hunter
1065,34,Male,Hat,Accessories,28,Wyoming,M,Violet,Spring,3.5,No,Express,Yes,Yes,42,Credit Card,Every 3 Months,,0,0.836734693877551,,0.40000000000000013,,,1,High,1176,Silver,Bargain Hunter
1066,59,Male,T-shirt,Clothing,20,Alabama,XL,Blue,Spring,4.1,No,Store Pickup,Yes,Yes,3,PayPal,Every 3 Months,,0,0.04081632653061225,,0.6399999999999999,,,1,High,60,Bronze,Bargain Hunter
1067,49,Male,Coat,Outerwear,96,Mississippi,M,Red,Winter,4.0,No,Store Pickup,Yes,Yes,11,PayPal,Bi-Weekly,,0,0.2040816326530612,,0.6000000000000001,,,1,High,1056,Silver,Bargain Hunter
1068,18,Male,Dress,Clothing,43,Pennsylvania,S,Peach,Summer,2.7,No,2-Day Shipping,Yes,Yes,22,PayPal,Quarterly,2.0,0,0.4285714285714285,0.25,0.08000000000000007,0.2874285714285714,Low,1,High,946,Silver,Bargain Hunter
1069,55,Male,Shirt,Clothing,94,Wyoming,M,Olive,Fall,2.5,No,Standard,Yes,Yes,47,Credit Card,Weekly,5.0,0,0.9387755102040816,1.0,0.0,0.7755102040816326,Very High,1,High,4418,Platinum,VIP Loyalist
1070,38,Male,Skirt,Clothing,81,Maryland,XL,White,Fall,4.3,No,Next Day Air,Yes,Yes,33,Venmo,Every 3 Months,,0,0.6530612244897959,,0.72,,,1,High,2673,Platinum,VIP Loyalist
1071,50,Male,Jewelry,Accessories,75,North Carolina,M,Magenta,Summer,3.3,No,Free Shipping,Yes,Yes,50,Debit Card,Weekly,5.0,0,1.0,1.0,0.32000000000000006,0.8640000000000001,Very High,1,High,3750,Platinum,VIP Loyalist
1072,61,Male,Hat,Accessories,81,Pennsylvania,M,Beige,Summer,2.6,No,Express,Yes,Yes,46,Credit Card,Monthly,3.0,0,0.9183673469387754,0.5,0.040000000000000036,0.5753469387755101,High,1,High,3726,Platinum,VIP Loyalist
1073,48,Male,Shorts,Clothing,92,Idaho,L,Gold,Fall,3.8,No,Express,Yes,Yes,34,Debit Card,Fortnightly,4.0,0,0.673469387755102,0.75,0.52,0.6733877551020409,Very High,1,High,3128,Platinum,VIP Loyalist
1074,22,Male,Scarf,Accessories,96,California,XL,Purple,Spring,4.0,No,Store Pickup,Yes,Yes,33,Credit Card,Monthly,3.0,0,0.6530612244897959,0.5,0.6000000000000001,0.5812244897959183,High,1,High,3168,Platinum,VIP Loyalist
1075,48,Male,Jewelry,Accessories,71,Tennessee,S,White,Fall,2.6,No,Standard,Yes,Yes,45,Bank Transfer,Fortnightly,4.0,0,0.8979591836734693,0.75,0.040000000000000036,0.6671836734693878,Very High,1,High,3195,Platinum,VIP Loyalist
1076,57,Male,Sunglasses,Accessories,50,Missouri,L,Indigo,Summer,4.9,No,Next Day Air,Yes,Yes,32,Debit Card,Bi-Weekly,,0,0.6326530612244897,,0.9600000000000002,,,1,High,1600,Gold,Bargain Hunter
1077,33,Male,Coat,Outerwear,72,North Dakota,L,Charcoal,Spring,2.9,No,Standard,Yes,Yes,47,Venmo,Bi-Weekly,,0,0.9387755102040816,,0.15999999999999992,,,1,High,3384,Platinum,VIP Loyalist
1078,58,Male,Jacket,Outerwear,28,West Virginia,M,Pink,Winter,3.7,No,Standard,Yes,Yes,5,PayPal,Quarterly,2.0,0,0.08163265306122448,0.25,0.4800000000000002,0.22865306122448986,Low,1,High,140,Bronze,Bargain Hunter
1079,37,Male,Sweater,Clothing,59,Arizona,M,Silver,Fall,4.4,No,Express,Yes,Yes,49,Credit Card,Fortnightly,4.0,0,0.9795918367346937,0.75,0.7600000000000002,0.8438367346938777,Very High,1,High,2891,Platinum,VIP Loyalist
1080,18,Male,Coat,Outerwear,33,Oklahoma,S,Blue,Summer,4.4,No,Free Shipping,Yes,Yes,48,Bank Transfer,Monthly,3.0,0,0.9591836734693877,0.5,0.7600000000000002,0.7356734693877551,Very High,1,High,1584,Gold,Bargain Hunter
1081,65,Male,Scarf,Accessories,59,Pennsylvania,L,Blue,Fall,3.8,No,Express,Yes,Yes,22,Cash,Every 3 Months,,0,0.4285714285714285,,0.52,,,1,High,1298,Gold,Bargain Hunter
1082,62,Male,Belt,Accessories,30,Idaho,XL,Brown,Spring,4.5,No,Standard,Yes,Yes,45,Credit Card,Annually,1.0,0,0.8979591836734693,0.0,0.8,0.5191836734693878,High,1,High,1350,Gold,Bargain Hunter
